yearID,teamID,W,L,G,actual_payroll,actual_roster_WAR,roster_size,cf_roster_WAR,cf_spend,cf_n_players,actual_expected_wins,cf_expected_wins,moneyball_gain_wins,payroll_millions
2009,DET,86,77,163,115085145,25.313285119518103,41,28.920157547823774,114956850.0,26,73.3132851195181,76.92015754782378,3.606872428305678,115.085145
2009,FLO,87,75,162,36834000,31.910262083114837,41,21.65569020278845,36790006.0,20,79.91026208311484,69.65569020278845,-10.254571880326395,36.834
2009,HOU,74,88,162,102996414,21.424483840048172,41,29.850965939024626,102677400.0,25,69.42448384004817,77.85096593902463,8.426482098976464,102.996414
2009,KCA,65,97,162,70519333,21.148842499478157,42,32.76206405673758,70417049.0,17,69.14884249947815,80.76206405673759,11.613221557259436,70.519333
2009,LAA,97,65,162,113709000,34.69270235263502,45,41.74691683256709,113427500.0,18,82.69270235263502,89.74691683256708,7.054214479932057,113.709
2009,LAN,95,67,162,100414592,38.290583529717516,41,26.34503503108492,100031999.0,21,86.29058352971751,74.34503503108492,-11.94554849863259,100.414592
2009,MIL,80,82,162,80182502,22.402338987639514,41,26.232121551083388,80059260.0,24,70.40233898763951,74.2321215510834,3.829782563443885,80.182502
2009,MIN,87,76,163,65299266,31.515413690374647,36,37.52795295614992,65201953.0,19,79.51541369037464,85.52795295614992,6.012539265775274,65.299266
2009,NYA,103,59,162,201449189,47.828180199214565,40,25.24409820786111,134798583.0,40,95.82818019921456,73.24409820786111,-22.584081991353443,201.449189
2009,NYN,70,92,162,149373987,20.399728318833933,48,12.444438842199546,138040299.0,48,68.39972831883394,60.444438842199546,-7.955289476634391,149.373987
2009,OAK,75,87,162,61910000,33.0211455160112,50,27.466788813430167,61637566.0,19,81.0211455160112,75.46678881343017,-5.554356702581032,61.91
2009,PHI,93,69,162,113004046,31.386760371069073,38,40.55367067448844,112954348.0,22,79.38676037106907,88.55367067448844,9.166910303419371,113.004046
2009,PIT,62,99,161,48693000,17.61130929144445,43,28.313722911477814,48391314.0,17,65.61130929144446,76.31372291147781,10.702413620033354,48.693
2009,SDN,75,87,162,43333700,19.94483722199433,50,28.408183344977072,43127537.0,16,67.94483722199433,76.40818334497708,8.463346122982742,43.3337
2009,SEA,85,77,162,98904166,19.603171001413813,42,18.49401512633504,98579032.0,28,67.60317100141381,66.49401512633504,-1.1091558750787698,98.904166
2009,SFN,88,74,162,83026450,24.807028391718323,40,33.92594994720803,82823050.0,22,72.80702839171832,81.92594994720804,9.11892155548972,83.02645
2009,SLN,91,71,162,88528409,31.951084830845286,35,35.43684884651279,88259453.0,21,79.95108483084529,83.43684884651279,3.485764015667499,88.528409
2009,TBA,84,78,162,63313034,35.07608135955754,38,32.90933723356445,63154000.0,17,83.07608135955755,80.90933723356446,-2.166744125993091,63.313034
2009,TEX,87,75,162,68178798,27.448967888416725,43,36.6691155627308,68038576.0,18,75.44896788841672,84.66911556273081,9.220147674314092,68.178798
2009,TOR,75,87,162,80538300,33.92510914791796,43,29.20193353090246,80265000.0,20,81.92510914791796,77.20193353090247,-4.7231756170154995,80.5383
2009,WAS,59,103,162,59928000,21.53529165870374,49,43.89448585211256,59893000.0,14,69.53529165870374,91.89448585211255,22.35919419340881,59.928
2010,ARI,65,97,162,60718166,23.458482620100543,42,35.38444425562066,60702210.0,18,71.45848262010054,83.38444425562065,11.92596163552011,60.718166
2010,ATL,91,71,162,84423666,37.8092767270966,38,27.8036045912721,84415500.0,23,85.8092767270966,75.8036045912721,-10.005672135824497,84.423666
2010,BAL,66,96,162,81612500,15.887697554218308,43,27.623684972799317,81599666.0,20,63.887697554218306,75.62368497279931,11.735987418581004,81.6125
2010,BOS,89,73,162,162447333,41.46140598945006,48,20.39228236488209,125220110.0,48,89.46140598945006,68.39228236488209,-21.069123624567965,162.447333
2010,CHA,88,74,162,105530000,35.67361865037886,36,30.60658668445022,105350466.0,25,83.67361865037887,78.60658668445022,-5.067031965928649,105.53
2010,CHN,75,87,162,146609000,26.208186803847195,42,16.106794452962063,139531703.0,42,74.2081868038472,64.10679445296206,-10.101392350885135,146.609
2010,CIN,91,71,162,71761542,37.31204114309865,40,33.09882544553507,71529266.0,20,85.31204114309864,81.09882544553507,-4.2132156975635695,71.761542
2010,CLE,69,93,162,61203966,18.694855327594333,42,25.96579877676843,61015333.0,20,66.69485532759433,73.96579877676842,7.270943449174098,61.203966
2010,COL,83,79,162,84227000,39.40692432302621,41,26.199432414821864,84103776.0,22,87.4069243230262,74.19943241482187,-13.207491908204332,84.227
2010,DET,81,81,162,122864928,31.313088169529376,39,26.794591942385136,122789000.0,28,79.31308816952938,74.79459194238514,-4.51849622714424,122.864928
2010,FLO,80,82,162,57029719,30.158954100836837,55,32.10524117367727,56916600.0,15,78.15895410083684,80.10524117367727,1.946287072840434,57.029719
2010,HOU,76,86,162,92355500,19.304004337001285,44,20.604286237635108,92303332.0,25,67.30400433700129,68.60428623763511,1.30028190063382,92.3555
2010,KCA,67,95,162,71405210,23.91237888445627,44,32.205444516391445,71367800.0,17,71.91237888445627,80.20544451639145,8.293065631935178,71.40521
2010,LAA,80,82,162,104963866,20.910831848697768,42,24.353375290882184,104918200.0,26,68.91083184869777,72.35337529088218,3.442543442184416,104.963866
2010,LAN,80,82,162,95358016,28.970753170689214,40,33.997779894946966,95338359.0,21,76.97075317068922,81.99777989494697,5.027026724257752,95.358016
2010,MIL,77,85,162,81108278,33.17950618584062,42,27.54718296943848,80827569.0,20,81.17950618584062,75.54718296943848,-5.632323216402142,81.108278
2010,MIN,94,68,162,97559166,38.36408995720494,38,26.730174394493293,97342507.0,22,86.36408995720494,74.73017439449329,-11.63391556271165,97.559166
2010,NYA,95,67,162,206333389,37.08006637405151,39,24.81710199710715,159958897.0,39,85.08006637405151,72.81710199710716,-12.262964376944353,206.333389
2010,NYN,79,83,162,134422942,24.79604785875657,46,22.268403610760387,134248100.0,35,72.79604785875657,70.26840361076039,-2.5276442479961787,134.422942
2010,OAK,81,81,162,55254900,23.690216442986504,45,33.02580030467189,55098000.0,16,71.6902164429865,81.02580030467189,9.335583861685393,55.2549
2010,PHI,97,65,162,141928379,33.88577977302504,37,37.40185465205342,141900149.0,28,81.88577977302504,85.40185465205343,3.5160748790283947,141.928379
2010,PIT,57,105,162,34943000,11.06552858795796,46,27.808372382107656,34857980.0,16,59.06552858795796,75.80837238210765,16.742843794149692,34.943
2010,SDN,90,72,162,37799300,27.807484650161793,37,39.71844285195257,37748500.0,15,75.8074846501618,87.71844285195257,11.910958201790777,37.7993
2010,SEA,61,101,162,86510000,6.9338523430814165,44,22.74151309475683,86120141.0,23,54.93385234308142,70.74151309475683,15.807660751675407,86.51
2010,SFN,92,70,162,98641333,31.680518523732868,36,32.6233366648461,98596097.0,20,79.68051852373287,80.62333666484611,0.9428181411132357,98.641333
2010,SLN,86,76,162,93540751,34.091016762505994,40,32.70378409689407,93278784.0,20,82.091016762506,80.70378409689407,-1.3872326656119327,93.540751
2010,TBA,96,66,162,71923471,31.315059762875254,34,34.38830945709925,71901180.0,21,79.31505976287525,82.38830945709924,3.073249694223989,71.923471
2010,TEX,90,72,162,55250544,37.094187566936256,41,25.653973518811156,55053933.0,23,85.09418756693626,73.65397351881116,-11.4402140481251,55.250544
2010,TOR,85,77,162,62234000,33.70476719161485,42,28.870206793423247,61963088.0,19,81.70476719161485,76.87020679342325,-4.8345603981915986,62.234
2010,WAS,69,93,162,61400000,23.831230221098824,46,26.866350027441342,61178500.0,20,71.83123022109882,74.86635002744134,3.0351198063425215,61.4
2011,ARI,94,68,162,53639833,29.237812543211227,42,29.874592389844356,53537340.0,18,77.23781254321122,77.87459238984435,0.6367798466331323,53.639833
2011,ATL,89,73,162,87002692,29.825516275467677,42,34.16375590169981,86890718.0,21,77.82551627546768,82.1637559016998,4.338239626232124,87.002692
2011,BAL,69,93,162,85304038,20.30651339778064,49,29.152787153160748,85257816.0,22,68.30651339778063,77.15278715316074,8.84627375538011,85.304038
2011,BOS,90,72,162,161762475,45.94533547972279,44,21.510047200193092,130926004.0,44,93.94533547972279,69.5100472001931,-24.435288279529686,161.762475
2011,CHA,79,83,162,127789000,31.111508366595412,39,29.710942238113198,127713020.0,29,79.11150836659542,77.7109422381132,-1.400566128482211,127.789
2011,CHN,71,91,162,125047329,24.47749823933818,42,27.159591055655884,125014386.0,30,72.47749823933817,75.15959105565588,2.682092816317706,125.047329
2011,CIN,79,83,162,75947134,25.580940003550754,41,32.98094914116898,75864935.0,17,73.58094000355075,80.98094914116898,7.400009137618227,75.947134
2011,CLE,80,82,162,48776566,23.551138319696463,42,32.927666965706166,48702573.0,17,71.55113831969646,80.92766696570617,9.376528646009703,48.776566
2011,COL,73,89,162,88148071,28.07090344469663,49,23.740931077168558,88105250.0,25,76.07090344469663,71.74093107716855,-4.329972367528072,88.148071
2011,DET,95,67,162,105700231,37.41461382245998,37,32.15788379043432,105496240.0,24,85.41461382245998,80.15788379043431,-5.256730032025672,105.700231
2011,FLO,72,90,162,56944000,27.93100334981302,43,29.618862819761645,56668163.0,17,75.93100334981303,77.61886281976165,1.68785946994862,56.944
2011,HOU,56,106,162,70694000,17.155142224607445,44,37.07715577960955,70484405.0,18,65.15514222460745,85.07715577960954,19.922013555002096,70.694
2011,KCA,71,91,162,35712000,29.568155334429463,41,25.95397365750174,35385833.0,13,77.56815533442946,73.95397365750173,-3.6141816769277284,35.712
2011,LAA,86,76,162,138543166,27.61049695147613,42,15.769327160768704,137120165.0,42,75.61049695147614,63.769327160768704,-11.841169790707433,138.543166
2011,LAN,82,79,161,104188999,29.28407968879481,45,26.52849728407643,103894166.0,24,77.2840796887948,74.52849728407642,-2.755582404718382,104.188999
2011,MIL,96,66,162,85497333,38.494431143289276,44,37.1680584594575,85396500.0,24,86.49443114328928,85.1680584594575,-1.326372683831778,85.497333
2011,MIN,63,99,162,112737000,13.131515436069868,45,30.288423761530087,112350500.0,25,61.13151543606987,78.28842376153008,17.156908325460215,112.737
2011,NYA,97,65,162,202275028,45.081086072505705,45,11.350765429450867,140927076.0,45,93.08108607250571,59.35076542945087,-33.730320643054846,202.275028
2011,NYN,77,85,162,118847309,32.83222514244891,46,28.30010269237633,118435466.0,29,80.83222514244892,76.30010269237633,-4.532122450072592,118.847309
2011,OAK,74,88,162,66536500,24.964206890470432,46,30.587807029753577,66161496.0,19,72.96420689047044,78.58780702975358,5.623600139283141,66.5365
2011,PHI,102,60,162,172976379,38.316733048255536,40,18.982081618443264,153711363.0,40,86.31673304825554,66.98208161844326,-19.334651429812283,172.976379
2011,PIT,72,90,162,45047000,14.075232123175898,49,25.353930650230218,44966200.0,18,62.075232123175894,73.35393065023021,11.278698527054317,45.047
2011,SDN,71,91,162,45869140,20.071494868701574,46,30.333358384870298,45841250.0,18,68.07149486870158,78.3333583848703,10.261863516168717,45.86914
2011,SEA,67,95,162,86110600,14.604634172892645,46,28.274845931712207,86064157.0,24,62.604634172892645,76.2748459317122,13.670211758819562,86.1106
2011,SFN,86,76,162,118198333,28.492920748835626,41,43.195084516326666,118098020.0,24,76.49292074883563,91.19508451632666,14.70216376749103,118.198333
2011,SLN,90,72,162,105433572,39.72549630236277,39,33.26156396800748,105363066.0,22,87.72549630236277,81.26156396800748,-6.463932334355292,105.433572
2011,TBA,91,71,162,41053571,28.09810645033461,41,33.39344649634396,40687783.0,17,76.09810645033461,81.39344649634396,5.295340046009343,41.053571
2011,TEX,96,66,162,92299264,42.84929305656881,38,35.45068487914276,92122242.0,22,90.84929305656881,83.45068487914276,-7.3986081774260555,92.299264
2011,TOR,81,81,162,62567800,27.18584361914128,44,28.384098970028035,62201585.0,21,75.18584361914128,76.38409897002803,1.198255350886754,62.5678
2011,WAS,80,81,161,63856928,24.21797533515842,43,24.75042983291414,63568100.0,22,72.21797533515843,72.75042983291414,0.5324544977557082,63.856928
2012,ARI,81,81,162,73804833,34.905934572839584,42,35.24196399596531,73621221.0,19,82.90593457283958,83.2419639959653,0.3360294231257228,73.804833
2012,ATL,94,68,162,82829942,31.190191633959166,35,26.294312598466345,82713230.0,23,79.19019163395916,74.29431259846635,-4.895879035492811,82.829942
2012,BAL,93,69,162,77353999,26.635419844765217,48,27.243454740390938,77227549.0,22,74.63541984476521,75.24345474039094,0.6080348956257353,77.353999
2012,BOS,69,93,162,173186617,23.308506305543606,47,15.813922736975984,119406615.0,47,71.3085063055436,63.81392273697598,-7.49458356856762,173.186617
2012,CHA,85,77,162,96919500,27.925445359195525,41,29.353285362678168,96855696.0,23,75.92544535919552,77.35328536267816,1.4278400034826433,96.9195
2012,CHN,61,101,162,88197033,12.30039553288306,48,22.31364885776463,88116800.0,23,60.30039553288306,70.31364885776463,10.013253324881575,88.197033
2012,CIN,97,65,162,82203616,32.52063812382019,37,37.42278088746847,81745216.0,22,80.52063812382019,85.42278088746846,4.902142763648271,82.203616
2012,CLE,68,94,162,78430300,19.582137581512796,46,24.2079942918135,78385875.0,24,67.5821375815128,72.20799429181349,4.625856710300695,78.4303
2012,COL,64,98,162,78069571,32.070486967842804,46,39.18159949641123,77932278.0,15,80.07048696784281,87.18159949641122,7.1111125285684125,78.069571
2012,DET,88,74,162,132300000,41.21080124237158,41,20.09293139047808,132067828.0,35,89.21080124237159,68.09293139047807,-21.117869851893516,132.3
2012,HOU,55,107,162,60651000,14.51058784370629,45,38.43670645057114,60309276.0,16,62.51058784370629,86.43670645057114,23.926118606864847,60.651
2012,KCA,72,90,162,60916225,22.25696788437402,46,30.266022249615233,60508850.0,16,70.25696788437402,78.26602224961523,8.009054365241212,60.916225
2012,LAA,89,73,162,154485166,31.50892579229705,40,24.024732090265204,152925064.0,40,79.50892579229705,72.0247320902652,-7.484193702031845,154.485166
2012,LAN,86,76,162,95143575,24.46217429724434,41,21.14794318001268,95026666.0,23,72.46217429724433,69.14794318001267,-3.3142311172316568,95.143575
2012,MIA,69,93,162,118078000,26.952796215523545,45,26.996778187257373,117973800.0,27,74.95279621552355,74.99677818725738,0.04398197173382812,118.078
2012,MIL,83,79,162,97653944,40.74353204530208,44,37.045997398009405,97444590.0,21,88.74353204530209,85.0459973980094,-3.6975346472926844,97.653944
2012,MIN,66,96,162,94085000,18.485120093552567,44,17.954618387647518,93841400.0,26,66.48512009355257,65.95461838764751,-0.5305017059050527,94.085
2012,NYA,95,67,162,196522289,41.24619514944548,37,29.086905849983797,125711749.0,37,89.24619514944547,77.0869058499838,-12.159289299461676,196.522289
2012,NYN,74,88,162,93353983,24.823098024982777,46,26.238706486111393,93136525.0,21,72.82309802498278,74.2387064861114,1.4156084611286133,93.353983
2012,OAK,94,68,162,55372500,28.677278820493637,45,23.35509998999159,55134958.0,20,76.67727882049364,71.35509998999159,-5.322178830502054,55.3725
2012,PHI,81,81,162,174538938,32.56452904661406,46,14.17241431292798,155849385.0,46,80.56452904661407,62.172414312927984,-18.392114733686086,174.538938
2012,PIT,79,83,162,62951999,23.923495286136955,43,24.70253194228159,62574550.0,24,71.92349528613695,72.70253194228158,0.7790366561446262,62.951999
2012,SDN,76,86,162,55244700,21.46536275232141,51,34.51858387850412,54930300.0,18,69.46536275232141,82.51858387850412,13.053221126182706,55.2447
2012,SEA,75,87,162,81978100,18.487916818717476,37,24.61617802591096,81711332.0,21,66.48791681871748,72.61617802591095,6.128261207193475,81.9781
2012,SFN,94,68,162,117620683,30.201304328672876,40,43.880328584565326,117364408.0,23,78.20130432867288,91.88032858456532,13.679024255892443,117.620683
2012,SLN,88,74,162,110300862,43.24681767015644,41,33.1674107408545,110145697.0,23,91.24681767015645,81.1674107408545,-10.079406929301939,110.300862
2012,TBA,90,72,162,64173500,33.68714207913435,40,27.36205622107648,63956116.0,19,81.68714207913435,75.36205622107647,-6.325085858057875,64.1735
2012,TEX,93,69,162,120510974,41.133807666125385,37,31.131982520571587,120309222.0,23,89.13380766612539,79.13198252057158,-10.00182514555381,120.510974
2012,TOR,73,89,162,75009200,14.04550798548773,44,24.869461073361226,74581172.0,19,62.04550798548773,72.86946107336122,10.823953087873491,75.0092
2012,WAS,98,64,162,80855143,40.64377933127436,41,35.475823504573626,80575058.0,18,88.64377933127436,83.47582350457363,-5.167955826700734,80.855143
2013,ARI,81,81,162,90132000,26.940841118935865,43,38.543939750394905,90057919.0,22,74.94084111893586,86.54393975039491,11.603098631459048,90.132
2013,ATL,96,66,162,87871525,35.73403030860362,39,31.524625210259316,87704533.0,22,83.73403030860362,79.52462521025932,-4.209405098344305,87.871525
2013,BAL,85,77,162,84393333,25.946058603135377,44,34.57459216340526,84196075.0,22,73.94605860313538,82.57459216340527,8.628533560269886,84.393333
2013,BOS,97,65,162,151530000,46.79774960865556,43,19.779866043935073,151334941.0,32,94.79774960865555,67.77986604393507,-27.017883564720478,151.53
2013,CHA,63,99,162,120065277,17.989519144087854,46,28.49357245554808,119705990.0,23,65.98951914408785,76.49357245554808,10.504053311460225,120.065277
2013,CHN,66,96,162,100567726,21.35886870001732,46,25.20742684344579,100179643.0,25,69.35886870001733,73.20742684344579,3.8485581434284626,100.567726
2013,CIN,90,72,162,106404462,31.99612495117365,38,28.4053245028652,106397839.0,26,79.99612495117364,76.4053245028652,-3.5908004483084426,106.404462
2013,CLE,92,70,162,75771800,36.25404847999871,43,30.05412380383191,75390000.0,20,84.25404847999872,78.05412380383191,-6.199924676166802,75.7718
2013,COL,74,88,162,74409071,30.88795148532508,40,24.45120530313201,74314550.0,20,78.88795148532508,72.45120530313201,-6.436746182193062,74.409071
2013,DET,93,69,162,145989500,53.28042136758382,35,23.48848543602253,145620833.0,28,101.28042136758381,71.48848543602253,-29.791935931561284,145.9895
2013,HOU,51,111,162,17890700,8.523055994213149,48,22.59584371574147,17871675.0,14,56.52305599421315,70.59584371574147,14.072787721528314,17.8907
2013,KCA,86,76,162,80091725,23.839075930028343,38,24.870456762262577,80018393.0,21,71.83907593002834,72.87045676226258,1.031380832234234,80.091725
2013,LAA,78,84,162,124174750,31.7068109998606,48,26.215176754770948,123710939.0,25,79.70681099986061,74.21517675477095,-5.4916342450896565,124.17475
2013,LAN,92,70,162,223362196,36.06251198481474,45,17.43749472026779,203009113.0,45,84.06251198481473,65.4374947202678,-18.62501726454694,223.362196
2013,MIA,62,100,162,33601900,14.984827707931405,53,30.48346332380948,33553600.0,12,62.9848277079314,78.48346332380947,15.498635615878072,33.6019
2013,MIL,74,88,162,76947033,22.762005790219682,39,29.897972742153524,76806581.0,20,70.76200579021969,77.89797274215353,7.135966951933838,76.947033
2013,MIN,66,96,162,75337500,18.92949696814594,43,30.76576925098463,75302250.0,19,66.92949696814594,78.76576925098463,11.836272282838692,75.3375
2013,NYA,85,77,162,231978886,20.203413071465913,48,26.434691795690973,190800702.0,48,68.20341307146592,74.43469179569098,6.231278724225064,231.978886
2013,NYN,74,88,162,49448346,23.709824131733978,50,32.84034107577347,49379367.0,15,71.70982413173398,80.84034107577347,9.130516944039485,49.448346
2013,OAK,96,66,162,60132500,35.04933259345727,40,32.45680308396377,59974875.0,17,83.04933259345728,80.45680308396376,-2.5925295094935166,60.1325
2013,PHI,73,89,162,169863189,22.583816899433945,47,22.262637059127567,169796751.0,44,70.58381689943394,70.26263705912757,-0.32117984030637103,169.863189
2013,PIT,94,68,162,77062000,33.10022571467144,43,32.03916381708855,77019390.0,21,81.10022571467144,80.03916381708855,-1.0610618975828885,77.062
2013,SDN,76,86,162,65585500,20.510854360499252,44,28.940434538090287,65489700.0,21,68.51085436049925,76.94043453809029,8.429580177591035,65.5855
2013,SEA,71,91,162,74005043,23.880110869433675,46,35.41715696805435,73582166.0,16,71.88011086943368,83.41715696805434,11.537046098620664,74.005043
2013,SFN,76,86,162,140180334,28.18724887492924,42,25.15265688042638,140129449.0,33,76.18724887492924,73.15265688042638,-3.034591994502861,140.180334
2013,SLN,97,65,162,92260110,40.45807200314205,42,31.67807303858694,91937349.0,21,88.45807200314205,79.67807303858694,-8.779998964555105,92.26011
2013,TBA,92,71,163,52955272,35.93136471897523,39,30.16460779508477,52862196.0,20,83.93136471897523,78.16460779508478,-5.766756923890455,52.955272
2013,TEX,91,72,163,112522600,33.67879885279956,42,23.256154345342196,112331165.0,24,81.67879885279956,71.2561543453422,-10.422644507457363,112.5226
2013,TOR,74,88,162,126288100,25.347911730502357,49,31.40865488505453,126241248.0,24,73.34791173050236,79.40865488505453,6.060743154552171,126.2881
2013,WAS,86,76,162,113703270,32.04414555474385,41,35.113857490938685,113631900.0,22,80.04414555474385,83.11385749093868,3.0697119361948353,113.70327
2014,ARI,64,98,162,97861500,23.600713451019107,51,28.055854323500313,97780150.0,23,71.6007134510191,76.05585432350031,4.455140872481209,97.8615
2014,ATL,79,83,162,97609000,25.555008759512557,36,36.38299099810264,97326250.0,21,73.55500875951256,84.38299099810264,10.827982238590081,97.609
2014,BAL,96,66,162,103416000,28.81871856258714,38,34.443819449991096,103200545.0,24,76.81871856258714,82.4438194499911,5.62510088740396,103.416
2014,BOS,71,91,162,139019929,26.01398860003751,50,24.98459069759754,138663232.0,25,74.01398860003751,72.98459069759754,-1.0293979024399675,139.019929
2014,CHA,73,89,162,81830500,24.01321489502144,44,31.3809170791736,81520750.0,21,72.01321489502143,79.3809170791736,7.367702184152165,81.8305
2014,CHN,73,89,162,65522500,27.99296822067768,43,28.877323503150784,65165800.0,18,75.99296822067768,76.87732350315079,0.8843552824731091,65.5225
2014,CIN,76,86,162,108217500,15.998177287843683,44,30.134049903837123,108172733.0,25,63.99817728784368,78.13404990383712,14.135872615993442,108.2175
2014,CLE,85,77,162,82151899,36.59428022379329,43,25.497285737922052,81992557.0,19,84.59428022379329,73.49728573792206,-11.096994485871235,82.151899
2014,COL,66,96,162,95403500,30.6137111266029,48,21.98251466053624,95161475.0,24,78.61371112660291,69.98251466053624,-8.631196466066669,95.4035
2014,DET,90,72,162,152855500,41.011180781987186,45,14.927950410995367,146446900.0,45,89.01118078198718,62.927950410995365,-26.083230370991814,152.8555
2014,HOU,70,92,162,35116300,23.59425546244826,45,25.498765211205104,34669750.0,15,71.59425546244826,73.4987652112051,1.904509748756837,35.1163
2014,KCA,89,73,162,74594075,25.504199362801565,40,35.97880359535176,74580461.0,18,73.50419936280156,83.97880359535176,10.474604232550206,74.594075
2014,LAA,98,64,162,121988250,36.159270145781676,48,40.380589931995345,121682600.0,23,84.15927014578168,88.38058993199535,4.2213197862136695,121.98825
2014,LAN,94,68,162,217014600,42.14491021037294,45,9.971239176043497,182961650.0,45,90.14491021037294,57.9712391760435,-32.173671034329445,217.0146
2014,MIA,77,85,162,41836900,30.047471258917138,41,28.540549649564852,41590200.0,17,78.04747125891714,76.54054964956485,-1.5069216093522897,41.8369
2014,MIL,82,80,162,101217000,26.359882718638577,37,22.900538223175932,101178966.0,22,74.35988271863857,70.90053822317593,-3.459344495462645,101.217
2014,MIN,70,92,162,83762500,27.87871547414734,44,26.536239874917705,83427440.0,19,75.87871547414734,74.5362398749177,-1.342475599229644,83.7625
2014,NYA,84,78,162,197543907,24.03740360494371,50,19.07246774780916,195581841.0,50,72.0374036049437,67.07246774780916,-4.964935857134549,197.543907
2014,NYN,79,83,162,85556990,24.175530340992776,44,33.782823999621705,85205800.0,17,72.17553034099278,81.78282399962171,9.607293658628933,85.55699
2014,OAK,88,74,162,72408400,32.575962312923366,41,28.11874354496071,72399800.0,17,80.57596231292337,76.11874354496071,-4.457218767962658,72.4084
2014,PHI,73,89,162,180944967,18.67537349325078,48,30.142703105216544,180716155.0,35,66.67537349325079,78.14270310521654,11.467329611965752,180.944967
2014,PIT,88,74,162,77178000,36.68751726030067,39,28.12490520752163,77069000.0,18,84.68751726030067,76.12490520752164,-8.56261205277903,77.178
2014,SDN,77,85,162,75685700,20.083250846341766,47,19.9818880661373,75648150.0,23,68.08325084634177,67.9818880661373,-0.1013627802044681,75.6857
2014,SEA,87,75,162,92531100,25.49031969471395,41,40.192671376971155,92127200.0,17,73.49031969471395,88.19267137697116,14.702351682257216,92.5311
2014,SFN,88,74,162,163510167,30.104662708648316,43,25.408689526663643,163445800.0,36,78.10466270864832,73.40868952666364,-4.695973181984684,163.510167
2014,SLN,90,72,162,120693000,28.79299256815348,41,34.296344128060134,120437496.0,24,76.79299256815348,82.29634412806013,5.503351559906648,120.693
2014,TBA,77,85,162,72689100,30.57420272099367,41,27.72011493956457,72371060.0,17,78.57420272099367,75.72011493956457,-2.854087781429101,72.6891
2014,TEX,67,95,162,112255059,18.230364747453873,60,23.619176660215775,112174300.0,24,66.23036474745388,71.61917666021577,5.388811912761895,112.255059
2014,TOR,83,79,162,109920100,34.00534755788612,47,26.43299289029564,109903700.0,25,82.00534755788613,74.43299289029564,-7.5723546675904885,109.9201
2014,WAS,96,66,162,131983680,39.98455374935561,36,39.70109262875631,131595617.0,25,87.98455374935561,87.7010926287563,-0.2834611205993127,131.98368
2015,ARI,79,83,162,61834000,27.100762030821148,47,23.22728325824575,61733400.0,23,75.10076203082114,71.22728325824575,-3.873478772575396,61.834
2015,ATL,67,95,162,71781250,14.431537804057793,53,33.69154816120015,71621000.0,18,62.4315378040578,81.69154816120016,19.260010357142363,71.78125
2015,BAL,81,81,162,115044833,26.299213279982272,43,33.79739870880763,114768000.0,21,74.29921327998227,81.79739870880763,7.498185428825366,115.044833
2015,BOS,78,84,162,181103400,31.66076925882634,44,17.098855306792,180947040.0,39,79.66076925882633,65.098855306792,-14.561913952034331,181.1034
2015,CHA,76,86,162,112373700,23.386207214017308,40,23.567601974700505,112190514.0,24,71.3862072140173,71.56760197470051,0.18139476068320448,112.3737
2015,CHN,97,65,162,115879310,39.49746763458962,41,31.83834776627027,115866800.0,26,87.49746763458961,79.83834776627027,-7.659119868319337,115.87931
2015,CIN,64,98,162,113072286,22.211905291297757,48,36.54622759370326,112919296.0,20,70.21190529129775,84.54622759370326,14.33432230240551,113.072286
2015,CLE,81,80,161,87663766,36.0237867126938,47,28.660840226203483,87626891.0,19,84.0237867126938,76.66084022620348,-7.36294648649033,87.663766
2015,COL,68,94,162,95688600,23.453739064983075,48,29.262470396829247,95561500.0,22,71.45373906498307,77.26247039682924,5.808731331846175,95.6886
2015,DET,74,87,161,172284750,31.070685629896133,45,29.4813460238275,171954850.0,32,79.07068562989613,77.4813460238275,-1.5893396060686342,172.28475
2015,HOU,86,76,162,72256200,38.28533790566702,41,26.911947498020858,72246750.0,22,86.28533790566702,74.91194749802085,-11.37339040764617,72.2562
2015,KCA,95,67,162,112107025,28.016435568666136,39,19.947892928680687,111736915.0,23,76.01643556866614,67.94789292868069,-8.068542639985452,112.107025
2015,LAA,85,77,162,120005415,23.042969781992323,43,33.48585778464544,119666543.0,22,71.04296978199233,81.48585778464545,10.44288800265312,120.005415
2015,LAN,92,70,162,215792000,40.04051275734842,47,20.744505684796188,171025400.0,47,88.04051275734841,68.7445056847962,-19.296007072552214,215.792
2015,MIA,71,91,162,68056500,23.404753359299974,48,27.541462726628822,67817925.0,21,71.40475335929997,75.54146272662882,4.136709367328848,68.0565
2015,MIL,68,94,162,100850000,20.775168021853,48,23.583547677035224,100808250.0,22,68.775168021853,71.58354767703523,2.8083796551822218,100.85
2015,MIN,83,79,162,107755000,21.546659603537734,42,32.26172138782725,107745100.0,21,69.54665960353773,80.26172138782725,10.715061784289517,107.755
2015,NYA,87,75,162,212751957,33.347827083878705,52,21.382177937985997,212305466.0,44,81.34782708387871,69.382177937986,-11.965649145892712,212.751957
2015,NYN,90,72,162,96766683,30.22421556078191,41,28.290520132581605,96743267.0,21,78.22421556078191,76.2905201325816,-1.9336954282003092,96.766683
2015,OAK,68,94,162,79053501,25.441617782174017,49,30.99285803318047,78874500.0,17,73.44161778217402,78.99285803318047,5.551240251006448,79.053501
2015,PHI,63,99,162,111693000,14.868585752096669,47,33.09451271213618,111425390.0,22,62.86858575209667,81.09451271213618,18.22592696003951,111.693
